Time,
2018-11-18 00:00:00 UTC,239803.0
2018-11-19 00:00:00 UTC,267971.0
2018-11-20 00:00:00 UTC,288450.0
2018-11-21 00:00:00 UTC,254942.0
2018-11-22 00:00:00 UTC,266116.0
2018-11-23 00:00:00 UTC,275261.0
2018-11-24 00:00:00 UTC,250964.0
2018-11-25 00:00:00 UTC,239256.0
2018-11-26 00:00:00 UTC,257062.0
2018-11-27 00:00:00 UTC,268533.0
2018-11-28 00:00:00 UTC,254456.0
2018-11-29 00:00:00 UTC,246226.0
2018-11-30 00:00:00 UTC,250157.0
2018-12-01 00:00:00 UTC,241847.0
2018-12-02 00:00:00 UTC,222673.0
2018-12-03 00:00:00 UTC,240652.0
2018-12-04 00:00:00 UTC,270189.0
2018-12-05 00:00:00 UTC,256501.0
2018-12-06 00:00:00 UTC,279654.0
2018-12-07 00:00:00 UTC,253890.0
2018-12-08 00:00:00 UTC,231104.0
2018-12-09 00:00:00 UTC,238569.0
2018-12-10 00:00:00 UTC,258353.0
2018-12-11 00:00:00 UTC,251487.0
2018-12-12 00:00:00 UTC,261423.0
2018-12-13 00:00:00 UTC,268422.0
2018-12-14 00:00:00 UTC,275801.0
2018-12-15 00:00:00 UTC,262879.0
2018-12-16 00:00:00 UTC,226453.0
2018-12-17 00:00:00 UTC,298823.0
2018-12-18 00:00:00 UTC,266245.0
2018-12-19 00:00:00 UTC,302392.0
2018-12-20 00:00:00 UTC,287273.0
2018-12-21 00:00:00 UTC,280588.0
2018-12-22 00:00:00 UTC,251216.0
2018-12-23 00:00:00 UTC,250739.0
2018-12-24 00:00:00 UTC,272297.0
2018-12-25 00:00:00 UTC,265052.0
2018-12-26 00:00:00 UTC,281305.0
2018-12-27 00:00:00 UTC,300020.0
2018-12-28 00:00:00 UTC,308267.0
2018-12-29 00:00:00 UTC,264980.0
2018-12-30 00:00:00 UTC,267639.0
2018-12-31 00:00:00 UTC,259684.0
2019-01-01 00:00:00 UTC,234725.0
2019-01-02 00:00:00 UTC,271696.0
2019-01-03 00:00:00 UTC,291016.0
2019-01-04 00:00:00 UTC,281772.0
2019-01-05 00:00:00 UTC,265192.0
2019-01-06 00:00:00 UTC,258522.0
2019-01-07 00:00:00 UTC,284782.0
2019-01-08 00:00:00 UTC,318524.0
2019-01-09 00:00:00 UTC,319056.0
2019-01-10 00:00:00 UTC,327338.0
2019-01-11 00:00:00 UTC,308372.0
2019-01-12 00:00:00 UTC,281502.0
2019-01-13 00:00:00 UTC,276997.0
2019-01-14 00:00:00 UTC,326685.0
2019-01-15 00:00:00 UTC,302279.0
2019-01-16 00:00:00 UTC,305702.0
2019-01-17 00:00:00 UTC,296695.0
2019-01-18 00:00:00 UTC,305965.0
2019-01-19 00:00:00 UTC,282188.0
2019-01-20 00:00:00 UTC,294118.0
2019-01-21 00:00:00 UTC,315202.0
2019-01-22 00:00:00 UTC,296040.0
2019-01-23 00:00:00 UTC,293494.0
2019-01-24 00:00:00 UTC,308146.0
2019-01-25 00:00:00 UTC,301085.0
2019-01-26 00:00:00 UTC,288285.0
2019-01-27 00:00:00 UTC,276651.0
2019-01-28 00:00:00 UTC,308062.0
2019-01-29 00:00:00 UTC,326162.0
2019-01-30 00:00:00 UTC,321980.0
2019-01-31 00:00:00 UTC,353945.0
2019-02-01 00:00:00 UTC,339341.0
2019-02-02 00:00:00 UTC,322032.0
2019-02-03 00:00:00 UTC,300171.0
2019-02-04 00:00:00 UTC,335288.0
2019-02-05 00:00:00 UTC,354069.0
2019-02-06 00:00:00 UTC,349596.0
2019-02-07 00:00:00 UTC,353046.0
2019-02-08 00:00:00 UTC,335280.0
2019-02-09 00:00:00 UTC,310892.0
2019-02-10 00:00:00 UTC,299609.0
2019-02-11 00:00:00 UTC,315725.0
2019-02-12 00:00:00 UTC,271573.0
2019-02-13 00:00:00 UTC,352651.0
2019-02-14 00:00:00 UTC,354483.0
2019-02-15 00:00:00 UTC,296729.0
2019-02-16 00:00:00 UTC,332137.0
2019-02-17 00:00:00 UTC,327463.0
2019-02-18 00:00:00 UTC,344274.0
2019-02-19 00:00:00 UTC,348242.0
2019-02-20 00:00:00 UTC,314320.0
2019-02-21 00:00:00 UTC,297595.0
2019-02-22 00:00:00 UTC,350306.0
2019-02-23 00:00:00 UTC,328239.0
2019-02-24 00:00:00 UTC,320446.0
2019-02-25 00:00:00 UTC,336634.0
2019-02-26 00:00:00 UTC,366568.0
2019-02-27 00:00:00 UTC,344560.0
2019-02-28 00:00:00 UTC,367827.0
2019-03-01 00:00:00 UTC,354422.0
2019-03-02 00:00:00 UTC,335864.0
2019-03-03 00:00:00 UTC,353683.0
2019-03-04 00:00:00 UTC,304188.0
2019-03-05 00:00:00 UTC,285716.0
2019-03-06 00:00:00 UTC,277863.0
2019-03-07 00:00:00 UTC,282523.0
2019-03-08 00:00:00 UTC,285264.0
2019-03-09 00:00:00 UTC,239492.0
2019-03-10 00:00:00 UTC,212877.0
2019-03-11 00:00:00 UTC,294741.0
2019-03-12 00:00:00 UTC,285653.0
2019-03-13 00:00:00 UTC,285957.0
2019-03-14 00:00:00 UTC,299929.0
2019-03-15 00:00:00 UTC,296970.0
2019-03-16 00:00:00 UTC,262267.0
2019-03-17 00:00:00 UTC,227290.0
2019-03-18 00:00:00 UTC,291505.0
2019-03-19 00:00:00 UTC,304744.0
2019-03-20 00:00:00 UTC,304960.0
2019-03-21 00:00:00 UTC,300712.0
2019-03-22 00:00:00 UTC,298524.0
2019-03-23 00:00:00 UTC,251573.0
2019-03-24 00:00:00 UTC,226166.0
2019-03-25 00:00:00 UTC,322191.0
2019-03-26 00:00:00 UTC,366415.0
2019-03-27 00:00:00 UTC,383186.0
2019-03-28 00:00:00 UTC,393698.0
2019-03-29 00:00:00 UTC,369817.0
2019-03-30 00:00:00 UTC,377783.0
2019-03-31 00:00:00 UTC,381652.0
2019-04-01 00:00:00 UTC,368904.0
2019-04-02 00:00:00 UTC,401507.0
2019-04-03 00:00:00 UTC,360250.0
2019-04-04 00:00:00 UTC,354660.0
2019-04-05 00:00:00 UTC,387090.0
2019-04-06 00:00:00 UTC,359569.0
2019-04-07 00:00:00 UTC,350631.0
2019-04-08 00:00:00 UTC,372417.0
2019-04-09 00:00:00 UTC,346071.0
2019-04-10 00:00:00 UTC,396501.0
2019-04-11 00:00:00 UTC,402802.0
2019-04-12 00:00:00 UTC,376767.0
2019-04-13 00:00:00 UTC,367076.0
2019-04-14 00:00:00 UTC,337030.0
2019-04-15 00:00:00 UTC,381473.0
2019-04-16 00:00:00 UTC,358517.0
2019-04-17 00:00:00 UTC,350737.0
2019-04-18 00:00:00 UTC,382981.0
2019-04-19 00:00:00 UTC,362128.0
2019-04-20 00:00:00 UTC,319840.0
2019-04-21 00:00:00 UTC,390735.0
2019-04-22 00:00:00 UTC,342014.0
2019-04-23 00:00:00 UTC,311753.0
2019-04-24 00:00:00 UTC,404279.0
2019-04-25 00:00:00 UTC,384089.0
2019-04-26 00:00:00 UTC,381209.0
2019-04-27 00:00:00 UTC,359008.0
2019-04-28 00:00:00 UTC,383291.0
2019-04-29 00:00:00 UTC,363207.0
2019-04-30 00:00:00 UTC,346486.0
2019-05-01 00:00:00 UTC,439549.0
2019-05-02 00:00:00 UTC,452646.0
2019-05-03 00:00:00 UTC,383032.0
2019-05-04 00:00:00 UTC,355910.0
2019-05-05 00:00:00 UTC,330732.0
2019-05-06 00:00:00 UTC,378476.0
2019-05-07 00:00:00 UTC,329943.0
2019-05-08 00:00:00 UTC,393081.0
2019-05-09 00:00:00 UTC,361569.0
2019-05-10 00:00:00 UTC,322963.0
2019-05-11 00:00:00 UTC,344957.0
2019-05-12 00:00:00 UTC,338571.0
2019-05-13 00:00:00 UTC,390428.0
2019-05-14 00:00:00 UTC,367370.0
2019-05-15 00:00:00 UTC,368901.0
2019-05-16 00:00:00 UTC,375062.0
2019-05-17 00:00:00 UTC,361654.0
2019-05-18 00:00:00 UTC,359704.0
2019-05-19 00:00:00 UTC,346859.0
2019-05-20 00:00:00 UTC,381582.0
2019-05-21 00:00:00 UTC,380889.0
2019-05-22 00:00:00 UTC,394887.0
2019-05-23 00:00:00 UTC,389343.0
2019-05-24 00:00:00 UTC,373882.0
2019-05-25 00:00:00 UTC,338398.0
2019-05-26 00:00:00 UTC,374072.0
2019-05-27 00:00:00 UTC,399584.0
2019-05-28 00:00:00 UTC,390427.0
2019-05-29 00:00:00 UTC,405155.0
2019-05-30 00:00:00 UTC,376874.0
2019-05-31 00:00:00 UTC,298997.0
2019-06-01 00:00:00 UTC,332092.0
2019-06-02 00:00:00 UTC,301003.0
2019-06-03 00:00:00 UTC,294009.0
2019-06-04 00:00:00 UTC,374763.0
2019-06-05 00:00:00 UTC,372948.0
2019-06-06 00:00:00 UTC,364526.0
2019-06-07 00:00:00 UTC,350011.0
2019-06-08 00:00:00 UTC,294369.0
2019-06-09 00:00:00 UTC,300917.0
2019-06-10 00:00:00 UTC,353629.0
2019-06-11 00:00:00 UTC,340449.0
2019-06-12 00:00:00 UTC,328464.0
2019-06-13 00:00:00 UTC,364373.0
2019-06-14 00:00:00 UTC,364383.0
2019-06-15 00:00:00 UTC,330954.0
2019-06-16 00:00:00 UTC,295254.0
2019-06-17 00:00:00 UTC,321072.0
2019-06-18 00:00:00 UTC,394843.0
2019-06-19 00:00:00 UTC,401032.0
2019-06-20 00:00:00 UTC,330103.0
2019-06-21 00:00:00 UTC,337741.0
2019-06-22 00:00:00 UTC,354075.0
2019-06-23 00:00:00 UTC,380088.0
2019-06-24 00:00:00 UTC,388342.0
2019-06-25 00:00:00 UTC,361385.0
2019-06-26 00:00:00 UTC,399624.0
2019-06-27 00:00:00 UTC,361050.0
2019-06-28 00:00:00 UTC,407094.0
2019-06-29 00:00:00 UTC,356682.0
2019-06-30 00:00:00 UTC,330731.0
2019-07-01 00:00:00 UTC,336862.0
2019-07-02 00:00:00 UTC,373409.0
2019-07-03 00:00:00 UTC,397554.0
2019-07-04 00:00:00 UTC,370704.0
2019-07-05 00:00:00 UTC,378453.0
2019-07-06 00:00:00 UTC,348674.0
2019-07-07 00:00:00 UTC,313273.0
2019-07-08 00:00:00 UTC,378966.0
2019-07-09 00:00:00 UTC,365588.0
2019-07-10 00:00:00 UTC,315664.0
2019-07-11 00:00:00 UTC,325776.0
2019-07-12 00:00:00 UTC,360899.0
2019-07-13 00:00:00 UTC,304545.0
2019-07-14 00:00:00 UTC,303287.0
2019-07-15 00:00:00 UTC,349111.0
2019-07-16 00:00:00 UTC,363337.0
2019-07-17 00:00:00 UTC,324892.0
2019-07-18 00:00:00 UTC,315745.0
2019-07-19 00:00:00 UTC,299891.0
2019-07-20 00:00:00 UTC,323002.0
2019-07-21 00:00:00 UTC,283934.0
2019-07-22 00:00:00 UTC,319399.0
2019-07-23 00:00:00 UTC,320352.0
2019-07-24 00:00:00 UTC,295589.0
2019-07-25 00:00:00 UTC,336536.0
2019-07-26 00:00:00 UTC,319612.0
2019-07-27 00:00:00 UTC,283892.0
2019-07-28 00:00:00 UTC,272974.0
2019-07-29 00:00:00 UTC,333619.0
2019-07-30 00:00:00 UTC,328375.0
2019-07-31 00:00:00 UTC,361337.0
2019-08-01 00:00:00 UTC,335943.0
2019-08-02 00:00:00 UTC,349556.0
2019-08-03 00:00:00 UTC,327588.0
2019-08-04 00:00:00 UTC,298805.0
2019-08-05 00:00:00 UTC,339136.0
2019-08-06 00:00:00 UTC,368348.0
2019-08-07 00:00:00 UTC,370909.0
2019-08-08 00:00:00 UTC,336181.0
2019-08-09 00:00:00 UTC,341125.0
2019-08-10 00:00:00 UTC,304138.0
2019-08-11 00:00:00 UTC,273280.0
2019-08-12 00:00:00 UTC,297446.0
2019-08-13 00:00:00 UTC,370747.0
2019-08-14 00:00:00 UTC,359997.0
2019-08-15 00:00:00 UTC,355644.0
2019-08-16 00:00:00 UTC,323625.0
2019-08-17 00:00:00 UTC,288256.0
2019-08-18 00:00:00 UTC,276365.0
2019-08-19 00:00:00 UTC,330473.0
2019-08-20 00:00:00 UTC,333304.0
2019-08-21 00:00:00 UTC,308808.0
2019-08-22 00:00:00 UTC,322453.0
2019-08-23 00:00:00 UTC,340220.0
2019-08-24 00:00:00 UTC,304481.0
2019-08-25 00:00:00 UTC,288934.0
2019-08-26 00:00:00 UTC,318219.0
2019-08-27 00:00:00 UTC,325984.0
2019-08-28 00:00:00 UTC,341200.0
2019-08-29 00:00:00 UTC,346734.0
2019-08-30 00:00:00 UTC,349200.0
2019-08-31 00:00:00 UTC,342195.0
2019-09-01 00:00:00 UTC,285468.0
2019-09-02 00:00:00 UTC,327248.0
2019-09-03 00:00:00 UTC,370631.0
2019-09-04 00:00:00 UTC,324741.0
2019-09-05 00:00:00 UTC,352410.0
2019-09-06 00:00:00 UTC,365531.0
2019-09-07 00:00:00 UTC,314429.0
2019-09-08 00:00:00 UTC,288507.0
2019-09-09 00:00:00 UTC,316852.0
2019-09-10 00:00:00 UTC,339858.0
2019-09-11 00:00:00 UTC,338276.0
2019-09-12 00:00:00 UTC,335868.0
2019-09-13 00:00:00 UTC,308856.0
2019-09-14 00:00:00 UTC,299894.0
2019-09-15 00:00:00 UTC,274146.0
2019-09-16 00:00:00 UTC,347341.0
2019-09-17 00:00:00 UTC,343778.0
2019-09-18 00:00:00 UTC,363185.0
2019-09-19 00:00:00 UTC,346110.0
2019-09-20 00:00:00 UTC,340929.0
2019-09-21 00:00:00 UTC,336013.0
2019-09-22 00:00:00 UTC,318713.0
2019-09-23 00:00:00 UTC,288149.0
2019-09-24 00:00:00 UTC,353263.0
2019-09-25 00:00:00 UTC,347747.0
2019-09-26 00:00:00 UTC,355775.0
2019-09-27 00:00:00 UTC,303903.0
2019-09-28 00:00:00 UTC,314433.0
2019-09-29 00:00:00 UTC,285542.0
2019-09-30 00:00:00 UTC,311396.0
2019-10-01 00:00:00 UTC,337244.0
2019-10-02 00:00:00 UTC,326557.0
2019-10-03 00:00:00 UTC,326514.0
2019-10-04 00:00:00 UTC,337222.0
2019-10-05 00:00:00 UTC,326683.0
2019-10-06 00:00:00 UTC,277613.0
2019-10-07 00:00:00 UTC,328803.0
2019-10-08 00:00:00 UTC,336354.0
2019-10-09 00:00:00 UTC,311049.0
2019-10-10 00:00:00 UTC,345048.0
2019-10-11 00:00:00 UTC,345425.0
2019-10-12 00:00:00 UTC,301693.0
2019-10-13 00:00:00 UTC,279487.0
2019-10-14 00:00:00 UTC,304466.0
2019-10-15 00:00:00 UTC,339698.0
2019-10-16 00:00:00 UTC,338473.0
2019-10-17 00:00:00 UTC,334105.0
2019-10-18 00:00:00 UTC,339390.0
2019-10-19 00:00:00 UTC,304736.0
2019-10-20 00:00:00 UTC,289796.0
2019-10-21 00:00:00 UTC,351791.0
2019-10-22 00:00:00 UTC,341464.0
2019-10-23 00:00:00 UTC,349320.0
2019-10-24 00:00:00 UTC,303843.0
2019-10-25 00:00:00 UTC,328598.0
2019-10-26 00:00:00 UTC,305722.0
2019-10-27 00:00:00 UTC,256253.0
2019-10-28 00:00:00 UTC,309611.0
2019-10-29 00:00:00 UTC,307953.0
2019-10-30 00:00:00 UTC,314163.0
2019-10-31 00:00:00 UTC,293779.0
2019-11-01 00:00:00 UTC,316187.0
2019-11-02 00:00:00 UTC,284443.0
2019-11-03 00:00:00 UTC,294367.0
2019-11-04 00:00:00 UTC,310979.0
2019-11-05 00:00:00 UTC,332839.0
2019-11-06 00:00:00 UTC,314698.0
2019-11-07 00:00:00 UTC,324487.0
2019-11-08 00:00:00 UTC,311441.0
2019-11-09 00:00:00 UTC,306163.0
2019-11-10 00:00:00 UTC,299712.0
2019-11-11 00:00:00 UTC,326707.0
2019-11-12 00:00:00 UTC,301382.0
2019-11-13 00:00:00 UTC,318945.0
2019-11-14 00:00:00 UTC,350023.0
2019-11-15 00:00:00 UTC,325145.0
2019-11-16 00:00:00 UTC,283468.0
2019-11-17 00:00:00 UTC,264370.0
2019-11-18 00:00:00 UTC,304671.0
2019-11-19 00:00:00 UTC,327630.0
2019-11-20 00:00:00 UTC,321086.0
2019-11-21 00:00:00 UTC,323954.0
2019-11-22 00:00:00 UTC,310539.0
2019-11-23 00:00:00 UTC,306424.0
2019-11-24 00:00:00 UTC,267368.0
2019-11-25 00:00:00 UTC,279470.0
2019-11-26 00:00:00 UTC,321310.0
2019-11-27 00:00:00 UTC,317597.0
2019-11-28 00:00:00 UTC,309623.0
2019-11-29 00:00:00 UTC,311290.0
2019-11-30 00:00:00 UTC,277458.0
2019-12-01 00:00:00 UTC,274621.0
2019-12-02 00:00:00 UTC,314730.0
2019-12-03 00:00:00 UTC,336512.0
2019-12-04 00:00:00 UTC,337284.0
2019-12-05 00:00:00 UTC,311468.0
2019-12-06 00:00:00 UTC,315386.0
2019-12-07 00:00:00 UTC,285284.0
2019-12-08 00:00:00 UTC,278853.0
2019-12-09 00:00:00 UTC,313629.0
2019-12-10 00:00:00 UTC,320064.0
2019-12-11 00:00:00 UTC,291248.0
2019-12-12 00:00:00 UTC,311795.0
2019-12-13 00:00:00 UTC,322888.0
2019-12-14 00:00:00 UTC,293496.0
2019-12-15 00:00:00 UTC,263441.0
2019-12-16 00:00:00 UTC,327085.0
2019-12-17 00:00:00 UTC,319254.0
2019-12-18 00:00:00 UTC,314249.0
2019-12-19 00:00:00 UTC,319555.0
2019-12-20 00:00:00 UTC,332657.0
2019-12-21 00:00:00 UTC,311118.0
2019-12-22 00:00:00 UTC,281070.0
2019-12-23 00:00:00 UTC,304845.0
2019-12-24 00:00:00 UTC,290436.0
2019-12-25 00:00:00 UTC,244666.0
2019-12-26 00:00:00 UTC,296063.0
2019-12-27 00:00:00 UTC,322204.0
2019-12-28 00:00:00 UTC,298287.0
2019-12-29 00:00:00 UTC,279925.0
2019-12-30 00:00:00 UTC,324497.0
2019-12-31 00:00:00 UTC,293447.0
2020-01-01 00:00:00 UTC,251735.0
2020-01-02 00:00:00 UTC,295567.0
2020-01-03 00:00:00 UTC,316517.0
2020-01-04 00:00:00 UTC,287215.0
2020-01-05 00:00:00 UTC,287779.0
2020-01-06 00:00:00 UTC,299146.0
2020-01-07 00:00:00 UTC,344079.0
2020-01-08 00:00:00 UTC,318019.0
2020-01-09 00:00:00 UTC,322057.0
2020-01-10 00:00:00 UTC,330734.0
2020-01-11 00:00:00 UTC,309070.0
2020-01-12 00:00:00 UTC,283136.0
2020-01-13 00:00:00 UTC,291597.0
2020-01-14 00:00:00 UTC,346953.0
2020-01-15 00:00:00 UTC,332658.0
2020-01-16 00:00:00 UTC,325947.0
2020-01-17 00:00:00 UTC,323992.0
2020-01-18 00:00:00 UTC,287237.0
2020-01-19 00:00:00 UTC,283960.0
2020-01-20 00:00:00 UTC,313661.0
2020-01-21 00:00:00 UTC,315210.0
2020-01-22 00:00:00 UTC,328586.0
2020-01-23 00:00:00 UTC,329918.0
2020-01-24 00:00:00 UTC,313887.0
2020-01-25 00:00:00 UTC,285584.0
2020-01-26 00:00:00 UTC,261247.0
2020-01-27 00:00:00 UTC,281220.0
2020-01-28 00:00:00 UTC,340052.0
2020-01-29 00:00:00 UTC,340562.0
2020-01-30 00:00:00 UTC,332558.0
2020-01-31 00:00:00 UTC,334434.0
2020-02-01 00:00:00 UTC,303724.0
2020-02-02 00:00:00 UTC,290879.0
2020-02-03 00:00:00 UTC,331012.0
2020-02-04 00:00:00 UTC,309190.0
2020-02-05 00:00:00 UTC,368604.0
2020-02-06 00:00:00 UTC,315370.0
2020-02-07 00:00:00 UTC,334938.0
2020-02-08 00:00:00 UTC,318363.0
2020-02-09 00:00:00 UTC,317070.0
2020-02-10 00:00:00 UTC,298104.0
2020-02-11 00:00:00 UTC,365583.0
2020-02-12 00:00:00 UTC,344615.0
2020-02-13 00:00:00 UTC,340081.0
2020-02-14 00:00:00 UTC,326078.0
2020-02-15 00:00:00 UTC,322721.0
2020-02-16 00:00:00 UTC,292236.0
2020-02-17 00:00:00 UTC,341491.0
2020-02-18 00:00:00 UTC,331050.0
2020-02-19 00:00:00 UTC,334805.0
2020-02-20 00:00:00 UTC,316626.0
2020-02-21 00:00:00 UTC,338484.0
2020-02-22 00:00:00 UTC,307021.0
2020-02-23 00:00:00 UTC,285579.0
2020-02-24 00:00:00 UTC,328890.0
2020-02-25 00:00:00 UTC,334593.0
2020-02-26 00:00:00 UTC,329967.0
2020-02-27 00:00:00 UTC,338781.0
2020-02-28 00:00:00 UTC,368590.0
2020-02-29 00:00:00 UTC,307527.0
2020-03-01 00:00:00 UTC,309849.0
2020-03-02 00:00:00 UTC,342821.0
2020-03-03 00:00:00 UTC,343410.0
2020-03-04 00:00:00 UTC,358745.0
2020-03-05 00:00:00 UTC,349529.0
2020-03-06 00:00:00 UTC,338383.0
2020-03-07 00:00:00 UTC,313312.0
2020-03-08 00:00:00 UTC,302694.0
2020-03-09 00:00:00 UTC,348211.0
2020-03-10 00:00:00 UTC,329698.0
2020-03-11 00:00:00 UTC,287492.0
2020-03-12 00:00:00 UTC,349978.0
2020-03-13 00:00:00 UTC,276798.0
2020-03-14 00:00:00 UTC,279828.0
2020-03-15 00:00:00 UTC,223230.0
2020-03-16 00:00:00 UTC,270399.0
2020-03-17 00:00:00 UTC,278326.0
2020-03-18 00:00:00 UTC,231254.0
2020-03-19 00:00:00 UTC,265689.0
2020-03-20 00:00:00 UTC,284594.0
2020-03-21 00:00:00 UTC,245896.0
2020-03-22 00:00:00 UTC,209154.0
2020-03-23 00:00:00 UTC,259816.0
2020-03-24 00:00:00 UTC,278131.0
2020-03-25 00:00:00 UTC,218176.0
2020-03-26 00:00:00 UTC,292828.0
2020-03-27 00:00:00 UTC,276546.0
2020-03-28 00:00:00 UTC,240627.0
2020-03-29 00:00:00 UTC,232820.0
2020-03-30 00:00:00 UTC,276828.0
2020-03-31 00:00:00 UTC,290227.0
2020-04-01 00:00:00 UTC,25166.0
